model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA_512x512__Size-512x512_Epoch-15_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,15,0.31412831842899325,0.8636920166015625,2022-01-09 11:37:41.678915,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-15_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,15,0.3613724613189697,0.8265849685668946,2022-01-09 11:37:41.678967,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-16_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,16,0.3061380018293858,0.8683842468261719,2022-01-09 11:40:52.872036,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-16_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,16,0.3467484028637409,0.8379868698120118,2022-01-09 11:40:52.872100,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-17_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,17,0.30299248814582824,0.868131332397461,2022-01-09 11:44:03.006926,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-17_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,17,0.35315166488289834,0.8310613632202148,2022-01-09 11:44:03.006977,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-18_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,18,0.3045558761060238,0.869000358581543,2022-01-09 11:47:12.450424,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-18_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,18,0.36378769114613535,0.827773323059082,2022-01-09 11:47:12.450475,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-19_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,19,0.2986650215089321,0.8713564300537109,2022-01-09 11:50:22.103566,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-19_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,19,0.33683897033333776,0.8428188705444336,2022-01-09 11:50:22.103616,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-20_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,20,0.29262203454971314,0.873644790649414,2022-01-09 11:53:31.982005,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-20_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,20,0.3403497391939163,0.8375312042236328,2022-01-09 11:53:31.982058,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-21_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,21,0.2898938827216625,0.8743196868896485,2022-01-09 11:56:41.594434,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-21_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,21,0.35100763574242594,0.8305214691162109,2022-01-09 11:56:41.594486,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-22_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,22,0.2808031287789345,0.8781898880004883,2022-01-09 11:59:51.046975,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-22_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,22,0.32001815378665927,0.8514641571044922,2022-01-09 11:59:51.047030,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-23_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,23,0.2964276921749115,0.8703687286376953,2022-01-09 12:03:02.236453,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-23_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,23,0.33565780356526376,0.843026123046875,2022-01-09 12:03:02.236508,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-24_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,24,0.2879727092385292,0.8747859573364258,2022-01-09 12:06:12.801164,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-24_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,24,0.3448650640249252,0.8338812637329102,2022-01-09 12:06:12.801214,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-25_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,25,0.28828420996665954,0.872713279724121,2022-01-09 12:09:22.372875,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-25_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,25,0.33066478326916693,0.8458905029296875,2022-01-09 12:09:22.372942,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-26_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,26,0.2844587165117264,0.8761437225341797,2022-01-09 12:12:32.007415,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-26_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,26,0.33338343873620035,0.8418404388427735,2022-01-09 12:12:32.007484,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-27_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,27,0.2720074485987425,0.880862045288086,2022-01-09 12:15:42.914891,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-27_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,27,0.34168651029467584,0.8388937759399414,2022-01-09 12:15:42.914941,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-28_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,28,0.2707493257522583,0.8821352005004883,2022-01-09 12:18:53.417772,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-28_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,28,0.3287637409567833,0.8464329147338867,2022-01-09 12:18:53.417824,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-29_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,29,0.264591381251812,0.8848640060424805,2022-01-09 12:22:03.611939,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-29_Images-100_Batch-1__color_augmentation.pth,color_augmentation,test,29,0.3306439693272114,0.84452880859375,2022-01-09 12:22:03.612002,['color_transfer']
ORCA_512x512__Size-512x512_Epoch-30_Images-100_Batch-1__color_augmentation.pth,color_augmentation,train,30,0.2703316931426525,0.8812047576904297,2022-01-09 12:25:13.027296,['color_transfer']
