model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA_512x512__Size-512x512_Epoch-15_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,15,0.3242949211597443,0.8531965255737305,2022-01-08 01:30:31.738536,[None]
ORCA_512x512__Size-512x512_Epoch-16_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,16,0.2765949909389019,0.8810444641113281,2022-01-08 01:33:31.564684,[None]
ORCA_512x512__Size-512x512_Epoch-16_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,16,0.3250840465724468,0.8510903549194336,2022-01-08 01:33:31.564737,[None]
ORCA_512x512__Size-512x512_Epoch-17_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,17,0.27433274120092394,0.8818410491943359,2022-01-08 01:36:33.717038,[None]
ORCA_512x512__Size-512x512_Epoch-17_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,17,0.32754270389676093,0.8487870407104492,2022-01-08 01:36:33.717085,[None]
ORCA_512x512__Size-512x512_Epoch-18_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,18,0.2714011827111244,0.8830439376831055,2022-01-08 01:39:34.487376,[None]
ORCA_512x512__Size-512x512_Epoch-18_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,18,0.3232698473334312,0.8529457855224609,2022-01-08 01:39:34.487424,[None]
ORCA_512x512__Size-512x512_Epoch-19_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,19,0.26542280316352845,0.8856021881103515,2022-01-08 01:42:34.679818,[None]
ORCA_512x512__Size-512x512_Epoch-19_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,19,0.32560178741812706,0.8514633178710938,2022-01-08 01:42:34.679866,[None]
ORCA_512x512__Size-512x512_Epoch-20_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,20,0.2639612117409706,0.8873492050170898,2022-01-08 01:45:34.474699,[None]
ORCA_512x512__Size-512x512_Epoch-20_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,20,0.32408525243401526,0.8532234191894531,2022-01-08 01:45:34.474746,[None]
ORCA_512x512__Size-512x512_Epoch-21_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,21,0.2589732484519482,0.8888600540161132,2022-01-08 01:48:34.866395,[None]
ORCA_512x512__Size-512x512_Epoch-21_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,21,0.3232178804278374,0.8537803268432618,2022-01-08 01:48:34.866445,[None]
ORCA_512x512__Size-512x512_Epoch-22_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,22,0.2547061938047409,0.8911568832397461,2022-01-08 01:51:35.368093,[None]
ORCA_512x512__Size-512x512_Epoch-22_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,22,0.3208021256327629,0.8554094696044922,2022-01-08 01:51:35.368139,[None]
ORCA_512x512__Size-512x512_Epoch-23_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,23,0.2525068013370037,0.8923764801025391,2022-01-08 01:54:35.725558,[None]
ORCA_512x512__Size-512x512_Epoch-23_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,23,0.32260916486382485,0.85457275390625,2022-01-08 01:54:35.725607,[None]
ORCA_512x512__Size-512x512_Epoch-24_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,24,0.24586794190108777,0.8958207702636719,2022-01-08 10:18:16.796879,[None]
ORCA_512x512__Size-512x512_Epoch-24_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,24,0.32413142308592796,0.8566078186035156,2022-01-08 10:18:16.796929,[None]
ORCA_512x512__Size-512x512_Epoch-25_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,25,0.26422655999660494,0.8863510131835938,2022-01-08 10:21:15.174301,[None]
ORCA_512x512__Size-512x512_Epoch-25_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,25,0.3215820637345314,0.8554011154174804,2022-01-08 10:21:15.174350,[None]
ORCA_512x512__Size-512x512_Epoch-26_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,26,0.25963081456720827,0.8872037887573242,2022-01-08 10:24:13.672550,[None]
ORCA_512x512__Size-512x512_Epoch-26_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,26,0.3113331292569637,0.8585825347900391,2022-01-08 10:24:13.672599,[None]
ORCA_512x512__Size-512x512_Epoch-27_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,27,0.2452900978922844,0.8947939682006836,2022-01-08 10:27:12.376386,[None]
ORCA_512x512__Size-512x512_Epoch-27_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,27,0.32488149017095563,0.8558357238769532,2022-01-08 10:27:12.376449,[None]
ORCA_512x512__Size-512x512_Epoch-28_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,28,0.2366537606716156,0.8990165328979492,2022-01-08 10:30:10.962857,[None]
ORCA_512x512__Size-512x512_Epoch-28_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,28,0.32281807765364645,0.8571190643310547,2022-01-08 10:30:10.962907,[None]
ORCA_512x512__Size-512x512_Epoch-29_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,29,0.2353646904975176,0.8998173141479492,2022-01-08 10:33:09.294529,[None]
ORCA_512x512__Size-512x512_Epoch-29_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,29,0.3227075119316578,0.8585148620605468,2022-01-08 10:33:09.294592,[None]
ORCA_512x512__Size-512x512_Epoch-30_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,30,0.24567013658583164,0.8945553207397461,2022-01-08 10:36:08.904609,[None]
ORCA_512x512__Size-512x512_Epoch-30_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,30,0.34005480363965035,0.8510536575317382,2022-01-08 10:36:08.904661,[None]
ORCA_512x512__Size-512x512_Epoch-31_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,31,0.24685278341174124,0.8930354309082031,2022-01-08 10:39:08.787847,[None]
ORCA_512x512__Size-512x512_Epoch-31_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,31,0.32829591147601606,0.8571904754638672,2022-01-08 10:39:08.788071,[None]
ORCA_512x512__Size-512x512_Epoch-32_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,32,0.23201885692775248,0.9008597946166992,2022-01-08 10:42:08.227134,[None]
ORCA_512x512__Size-512x512_Epoch-32_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,32,0.33992817044258117,0.8536837005615234,2022-01-08 10:42:08.227184,[None]
ORCA_512x512__Size-512x512_Epoch-33_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,33,0.22514975808560847,0.9048046112060547,2022-01-08 10:45:07.933807,[None]
ORCA_512x512__Size-512x512_Epoch-33_Images-100_Batch-1__no_augmentation.pth,no_augmentation,test,33,0.35597275346517565,0.8488453674316406,2022-01-08 10:45:07.933858,[None]
ORCA_512x512__Size-512x512_Epoch-34_Images-100_Batch-1__no_augmentation.pth,no_augmentation,train,34,0.22092553079128266,0.9064283752441407,2022-01-08 10:48:06.826335,[None]
