model,augmentation,phase,epoch,loss,accuracy,date
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,389,0.06210590486880392,0.9735429286956787,2021-05-31 15:05:29.483146
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,389,0.6037691153585911,0.8919145584106445,2021-05-31 15:05:29.483182
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,390,0.06115418192348443,0.9738717555999756,2021-05-31 15:06:32.799449
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,390,0.5983253173530102,0.8902654647827148,2021-05-31 15:06:32.799493
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,391,0.06238261120743118,0.9732986927032471,2021-05-31 15:07:36.125831
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,391,0.5920767694711685,0.8896141052246094,2021-05-31 15:07:36.125875
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,392,0.06183792778174393,0.9735494613647461,2021-05-31 15:08:39.447174
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,392,0.6465299904346467,0.8917678833007813,2021-05-31 15:08:39.447201
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,393,0.06091416405979544,0.9739479541778564,2021-05-31 15:09:42.768716
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,393,0.6638423770666122,0.889910888671875,2021-05-31 15:09:42.768761
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,394,0.061818815348669884,0.9736137866973877,2021-05-31 15:10:46.038301
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,394,0.668740238249302,0.8862966537475586,2021-05-31 15:10:46.038332
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,395,0.06163340097409673,0.9736082077026367,2021-05-31 15:11:49.373740
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,395,0.631496050208807,0.8849159240722656,2021-05-31 15:11:49.373776
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,396,0.06067608422599733,0.9740873336791992,2021-05-31 15:12:52.645470
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,396,0.6242969483137131,0.8896043777465821,2021-05-31 15:12:52.645498
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,397,0.06166899405652657,0.9735963821411133,2021-05-31 15:13:55.949556
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,397,0.5899863123893738,0.8891056060791016,2021-05-31 15:13:55.949583
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,398,0.061251324869226666,0.9737765789031982,2021-05-31 15:14:59.251361
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,398,0.6502041131258011,0.8913711547851563,2021-05-31 15:14:59.251392
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,399,0.0606104014092125,0.9740856647491455,2021-05-31 15:16:02.519872
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,399,0.6922511212527752,0.8895357131958008,2021-05-31 15:16:02.519902
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,400,0.06140347054461017,0.9738741874694824,2021-05-31 15:17:05.853719
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,400,0.6848370872437954,0.8865310668945312,2021-05-31 15:17:05.853756
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,401,0.06167176585295238,0.9736371994018554,2021-05-31 15:18:09.183421
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,401,0.6201771572232246,0.8903047561645507,2021-05-31 15:18:09.183448
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,402,0.06190106896683574,0.973715353012085,2021-05-31 15:19:12.591273
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,402,0.5747520074248313,0.8906820297241211,2021-05-31 15:19:12.591309
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,403,0.06291282263118773,0.9730930328369141,2021-05-31 15:20:15.890471
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,403,0.5920444615185261,0.8919734954833984,2021-05-31 15:20:15.890507
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,404,0.06071354251471348,0.97409029006958,2021-05-31 15:21:19.156748
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,404,0.6512310452759266,0.8905509948730469,2021-05-31 15:21:19.156776
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,405,0.05980685749091208,0.974412488937378,2021-05-31 15:22:22.469368
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,405,0.6169408597052097,0.8894466400146485,2021-05-31 15:22:22.469394
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,406,0.059847879642620685,0.9744322299957275,2021-05-31 15:23:25.834997
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,406,0.611101983487606,0.8919441223144531,2021-05-31 15:23:25.835034
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,407,0.05972959470236674,0.9744081020355224,2021-05-31 15:24:29.134235
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,407,0.6271686471998692,0.890986442565918,2021-05-31 15:24:29.134276
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,408,0.06059558060951531,0.973988389968872,2021-05-31 15:25:32.385293
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,408,0.6076567843556404,0.8899795532226562,2021-05-31 15:25:32.385349
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,409,0.060955275024753064,0.9738313674926757,2021-05-31 15:26:35.685876
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,409,0.6695303536951542,0.892143440246582,2021-05-31 15:26:35.685905
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,410,0.06071302070049569,0.9740746498107911,2021-05-31 15:27:38.938818
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,410,0.6964486032724381,0.886039924621582,2021-05-31 15:27:38.938854
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,411,0.060884113219799474,0.9739386081695557,2021-05-31 15:28:42.364463
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,411,0.6395219348371028,0.8874300003051758,2021-05-31 15:28:42.364492
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,412,0.060164134704973546,0.974266242980957,2021-05-31 15:29:45.639329
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,412,0.573162879794836,0.8915718078613282,2021-05-31 15:29:45.639360
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,413,0.06003246709587984,0.9743094444274902,2021-05-31 15:30:48.985256
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,413,0.578593797236681,0.891566276550293,2021-05-31 15:30:48.985288
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,414,0.06004228836973198,0.9743207931518555,2021-05-31 15:31:52.311599
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,414,0.6457305446267128,0.8916046142578125,2021-05-31 15:31:52.311644
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,415,0.05935046793310903,0.9746181964874268,2021-05-31 15:32:55.546445
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,415,0.667222149670124,0.8875261306762695,2021-05-31 15:32:55.546472
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,416,0.05925408138427883,0.9746498107910156,2021-05-31 15:33:58.863960
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,416,0.6949734635651111,0.8912059783935546,2021-05-31 15:33:58.863989
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,417,0.06031905692652799,0.974177074432373,2021-05-31 15:35:02.191484
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,417,0.6078223749995232,0.8891727447509765,2021-05-31 15:35:02.191519
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,418,0.06044393633492291,0.9741715431213379,2021-05-31 15:36:05.503542
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,418,0.6556977078318595,0.8915716171264648,2021-05-31 15:36:05.503568
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,419,0.060470544337295,0.9740727424621582,2021-05-31 15:37:08.814337
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,419,0.642776544392109,0.8908296585083008,2021-05-31 15:37:08.814382
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,420,0.060782853193813935,0.9739784717559814,2021-05-31 15:38:12.111147
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,420,0.5978527694940567,0.8880916595458984,2021-05-31 15:38:12.111173
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,421,0.060976311226841065,0.9740396022796631,2021-05-31 15:39:15.385868
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,421,0.6882674299180508,0.885186767578125,2021-05-31 15:39:15.385899
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,422,0.06066131722764112,0.9740793704986572,2021-05-31 15:40:18.662855
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,422,0.637190904468298,0.8878627777099609,2021-05-31 15:40:18.662898
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,423,0.06019276402075775,0.9742897987365723,2021-05-31 15:41:21.976603
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,423,0.6566742777824401,0.8897855758666993,2021-05-31 15:41:21.976648
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,424,0.0597562977753114,0.9743714332580566,2021-05-31 15:42:25.214327
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,424,0.6395258888602257,0.8906837463378906,2021-05-31 15:42:25.214358
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,425,0.06136756154010072,0.9738435268402099,2021-05-31 15:43:28.484100
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,425,0.5479626908898354,0.8920053482055664,2021-05-31 15:43:28.484136
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,426,0.06460566556197592,0.9727622985839843,2021-05-31 15:44:31.756583
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,426,0.51382040604949,0.8904659271240234,2021-05-31 15:44:31.756620
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,427,0.09181229741079733,0.9627083301544189,2021-05-31 15:45:35.091562
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,427,0.3671041041612625,0.8614297866821289,2021-05-31 15:45:35.091593
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,428,0.12191013037227094,0.9514441013336181,2021-05-31 15:46:38.424885
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,428,0.3945853807032108,0.8824464797973632,2021-05-31 15:46:38.424911
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,429,0.09330959813669323,0.9615921020507813,2021-05-31 15:47:41.806671
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,429,0.4989940576255322,0.8885934829711915,2021-05-31 15:47:41.806698
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,430,0.07272594104288146,0.9694890975952148,2021-05-31 15:48:44.996715
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,430,0.5563295751810073,0.8810928344726563,2021-05-31 15:48:44.996759
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,431,0.0648288212600164,0.9724853515625,2021-05-31 15:49:48.301130
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,431,0.5300127066671848,0.8910764694213867,2021-05-31 15:49:48.301159
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,432,0.060531659499974924,0.9741944313049317,2021-05-31 15:50:51.605331
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,432,0.5667920239269734,0.891630744934082,2021-05-31 15:50:51.605361
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,433,0.05920545402914286,0.97475266456604,2021-05-31 15:51:54.950212
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,433,0.5822186358273029,0.8915399551391602,2021-05-31 15:51:54.950269
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,434,0.058435694238869476,0.9750669002532959,2021-05-31 15:52:58.225951
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,434,0.5960745170712471,0.8918474197387696,2021-05-31 15:52:58.225979
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,435,0.05790602427441627,0.9752938270568847,2021-05-31 15:54:01.494599
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,435,0.6063727542757988,0.8919515609741211,2021-05-31 15:54:01.494641
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,436,0.057541881152428684,0.9754325389862061,2021-05-31 15:55:04.672844
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,436,0.6127220198512078,0.8923484802246093,2021-05-31 15:55:04.672874
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,437,0.057232388708507644,0.9755599021911621,2021-05-31 15:56:08.035519
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,437,0.621753690391779,0.8923925399780274,2021-05-31 15:56:08.035549
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,438,0.057047812163364145,0.9756202697753906,2021-05-31 15:57:11.398464
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,438,0.6349930740892887,0.8922483444213867,2021-05-31 15:57:11.398501
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,439,0.056800535839283836,0.9757497310638428,2021-05-31 15:58:14.662177
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,439,0.6270535282790661,0.8929582595825195,2021-05-31 15:58:14.662213
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,440,0.056640665273880585,0.9758028984069824,2021-05-31 15:59:17.877555
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,440,0.6348212204873562,0.8921350479125977,2021-05-31 15:59:17.877598
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,441,0.056559900380671026,0.9758296966552734,2021-05-31 16:00:21.230489
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,441,0.6382304385304451,0.8927661895751953,2021-05-31 16:00:21.230518
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,442,0.05643963910988532,0.9758919715881348,2021-05-31 16:01:24.465717
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,442,0.6492034286260605,0.8925004959106445,2021-05-31 16:01:24.465774
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,443,0.05634773793281056,0.9759227275848389,2021-05-31 16:02:27.824344
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,443,0.6409315928816796,0.8924571990966796,2021-05-31 16:02:27.824380
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,444,0.056265792017802595,0.9759452819824219,2021-05-31 16:03:31.027744
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,444,0.6392180629074573,0.8925426483154297,2021-05-31 16:03:31.027771
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,445,0.05612495299428701,0.9760126590728759,2021-05-31 16:04:34.305801
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,445,0.6365009747445584,0.892521858215332,2021-05-31 16:04:34.305838
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,446,0.05620933320606127,0.9759526252746582,2021-05-31 16:05:37.564243
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,446,0.651452311873436,0.8923545837402344,2021-05-31 16:05:37.564286
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,447,0.05624414051999338,0.9759170055389405,2021-05-31 16:06:40.861604
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,447,0.6554611280560494,0.8917579650878906,2021-05-31 16:06:40.861633
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,448,0.05627367412671447,0.9759414672851563,2021-05-31 16:07:44.123158
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,448,0.6726195842027665,0.8922967910766602,2021-05-31 16:07:44.123195
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,449,0.056581273913616316,0.9758245468139648,2021-05-31 16:08:47.433629
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,449,0.6553705677390098,0.8930507659912109,2021-05-31 16:08:47.433673
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,450,0.057197239040397106,0.9755098819732666,2021-05-31 16:09:50.761247
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,450,0.653687110543251,0.8933322906494141,2021-05-31 16:09:50.761290
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,451,0.05753708381089382,0.9754067420959472,2021-05-31 16:10:54.048190
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,451,0.6046942837536335,0.8924068450927735,2021-05-31 16:10:54.048226
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,452,0.058901906514074655,0.9747879981994629,2021-05-31 16:11:57.351835
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,452,0.6435603514313698,0.8900842666625977,2021-05-31 16:11:57.351862
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,453,0.06004990336950868,0.9743384838104248,2021-05-31 16:13:00.621092
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,453,0.6105579897761345,0.8905122756958008,2021-05-31 16:13:00.621122
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,454,0.05894796305219643,0.9747507095336914,2021-05-31 16:14:03.970716
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,454,0.6808077424764634,0.892491340637207,2021-05-31 16:14:03.970744
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,455,0.05963043958181515,0.9745028972625732,2021-05-31 16:15:07.279978
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,455,0.6360132098197937,0.8902536392211914,2021-05-31 16:15:07.280008
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,456,0.05866629182128236,0.9749863147735596,2021-05-31 16:16:10.608598
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,456,0.6397087700664997,0.8932441711425781,2021-05-31 16:16:10.608627
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,457,0.05741900189896114,0.975390100479126,2021-05-31 16:17:13.900292
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,457,0.6469904407858849,0.8923040390014648,2021-05-31 16:17:13.900337
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,458,0.05742618581280112,0.9753385543823242,2021-05-31 16:18:17.186757
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,458,0.6893231987953186,0.8915205001831055,2021-05-31 16:18:17.186793
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,459,0.05760621579247527,0.975253963470459,2021-05-31 16:19:20.475525
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,459,0.7138026669621468,0.8902885437011718,2021-05-31 16:19:20.475555
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,460,0.05819608196616173,0.9749935150146485,2021-05-31 16:20:23.717878
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,460,0.7177747428417206,0.8889074325561523,2021-05-31 16:20:23.717906
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,461,0.0591648937552236,0.9745981216430664,2021-05-31 16:21:27.009708
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,461,0.6340626604855061,0.8909206390380859,2021-05-31 16:21:27.009738
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,462,0.058554747060406954,0.9748943328857422,2021-05-31 16:22:30.306949
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,462,0.6195549048483372,0.8909259796142578,2021-05-31 16:22:30.306975
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,463,0.05879928030190058,0.9747015953063964,2021-05-31 16:23:33.639735
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,463,0.6622793234884738,0.8917913436889648,2021-05-31 16:23:33.639779
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,464,0.05722644042107276,0.9754220962524414,2021-05-31 16:24:37.097252
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,464,0.6964944168925286,0.8921907424926758,2021-05-31 16:24:37.097278
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,465,0.056424794398481026,0.9758658409118652,2021-05-31 16:25:40.372678
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,465,0.7308538913726806,0.8908651351928711,2021-05-31 16:25:40.372714
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,466,0.056441509164869785,0.9758637905120849,2021-05-31 16:26:43.595670
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,466,0.6964691191911697,0.8914440155029297,2021-05-31 16:26:43.595725
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,467,0.056350970937637614,0.9758707523345947,2021-05-31 16:27:46.948533
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,467,0.6377006314694882,0.892437744140625,2021-05-31 16:27:46.948568
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,468,0.05691536877420731,0.9755974769592285,2021-05-31 16:28:50.318212
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,468,0.6619456678628921,0.8908676147460938,2021-05-31 16:28:50.318242
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,469,0.05699262791313231,0.9755418300628662,2021-05-31 16:29:53.607044
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,valid,469,0.6458977967500686,0.891081428527832,2021-05-31 16:29:53.607081
ORCA__Size-512x512_Epoch-247_Images-80_Batch-1__no_augmentation.pth,no_augmentation,train,470,0.05692916695843451,0.9755788326263428,2021-05-31 16:30:56.946074
