model,augmentation,phase,epoch,loss,accuracy,date
OCDC__Size-640x640_Epoch-82_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,82,0.2157219380977848,0.9125375298394096,2021-08-02 11:00:25.367774
OCDC__Size-640x640_Epoch-83_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,83,0.14554465828976043,0.9448703787667413,2021-08-02 11:17:25.058204
OCDC__Size-640x640_Epoch-83_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,83,0.21506065825524273,0.9108380126953125,2021-08-02 11:17:25.058233
OCDC__Size-640x640_Epoch-84_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,84,0.1417277519419648,0.9462433762323292,2021-08-02 11:34:24.363065
OCDC__Size-640x640_Epoch-84_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,84,0.259975685473829,0.8934940999348958,2021-08-02 11:34:24.363091
OCDC__Size-640x640_Epoch-85_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,85,0.1488361516847536,0.9418356875465042,2021-08-02 11:51:23.641880
OCDC__Size-640x640_Epoch-85_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,85,0.22151894037378952,0.9082747124565974,2021-08-02 11:51:23.641939
OCDC__Size-640x640_Epoch-86_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,86,0.14608402176057833,0.9441665823800229,2021-08-02 12:08:23.324699
OCDC__Size-640x640_Epoch-86_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,86,0.2726846161657401,0.8864933268229166,2021-08-02 12:08:23.324739
OCDC__Size-640x640_Epoch-87_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,87,0.14353150151268243,0.9459256243024543,2021-08-02 12:25:22.928512
OCDC__Size-640x640_Epoch-87_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,87,0.22977099875214563,0.9084775661892357,2021-08-02 12:25:22.928552
OCDC__Size-640x640_Epoch-88_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,88,0.1686974897689305,0.9339069330124629,2021-08-02 12:42:21.468566
OCDC__Size-640x640_Epoch-88_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,88,0.22340038655464822,0.9058205430772568,2021-08-02 12:42:21.468624
OCDC__Size-640x640_Epoch-89_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,89,0.13366238955085075,0.9498167259579633,2021-08-02 12:59:20.206751
OCDC__Size-640x640_Epoch-89_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,89,0.21457412887183536,0.9069281819661459,2021-08-02 12:59:20.206814
OCDC__Size-640x640_Epoch-90_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,90,0.13110884489503535,0.9518835216703868,2021-08-02 13:16:18.895753
OCDC__Size-640x640_Epoch-90_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,90,0.2252212956337543,0.9093239339192709,2021-08-02 13:16:18.895843
OCDC__Size-640x640_Epoch-91_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,91,0.128522581510541,0.9510599917457222,2021-08-02 13:33:17.876118
OCDC__Size-640x640_Epoch-91_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,91,0.22680953432815537,0.9116341552734375,2021-08-02 13:33:17.876148
OCDC__Size-640x640_Epoch-92_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,92,0.12426915132279343,0.9536079217819956,2021-08-02 13:50:16.725941
OCDC__Size-640x640_Epoch-92_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,92,0.20256252713758538,0.9194766031901042,2021-08-02 13:50:16.726003
OCDC__Size-640x640_Epoch-93_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,93,0.11946790450626958,0.9547264724004837,2021-08-02 14:07:15.437357
OCDC__Size-640x640_Epoch-93_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,93,0.22273550128504413,0.9149684380425345,2021-08-02 14:07:15.437384
OCDC__Size-640x640_Epoch-94_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,94,0.11574323796418563,0.9567915358770447,2021-08-02 14:24:14.417932
OCDC__Size-640x640_Epoch-94_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,94,0.23753910336801912,0.910364990234375,2021-08-02 14:24:14.417999
OCDC__Size-640x640_Epoch-95_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,95,0.14021490459410763,0.9461839367094488,2021-08-02 14:41:12.852974
OCDC__Size-640x640_Epoch-95_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,95,0.1983076479209962,0.9184236653645831,2021-08-02 14:41:12.853003
OCDC__Size-640x640_Epoch-96_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,96,0.13438907310222323,0.9491247820172983,2021-08-02 14:58:12.305423
OCDC__Size-640x640_Epoch-96_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,96,0.2017944352049704,0.9156850992838541,2021-08-02 14:58:12.305466
OCDC__Size-640x640_Epoch-97_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,97,0.12038478358716972,0.9556168677920392,2021-08-02 15:15:11.671345
OCDC__Size-640x640_Epoch-97_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,97,0.21371002392269373,0.9135943332248266,2021-08-02 15:15:11.671425
OCDC__Size-640x640_Epoch-98_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,98,0.10829764566042285,0.9591357014973961,2021-08-02 15:32:10.432885
OCDC__Size-640x640_Epoch-98_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,98,0.2233457504301138,0.9171009521484379,2021-08-02 15:32:10.432911
OCDC__Size-640x640_Epoch-99_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,99,0.11049973429876228,0.9581740867978049,2021-08-02 15:49:10.050404
OCDC__Size-640x640_Epoch-99_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,99,0.28119370111307945,0.8978416612413196,2021-08-02 15:49:10.050459
OCDC__Size-640x640_Epoch-100_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,100,0.11086544883580808,0.95807848249163,2021-08-02 16:06:09.335657
OCDC__Size-640x640_Epoch-100_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,100,0.2271411815099984,0.9107925889756946,2021-08-02 16:06:09.335686
OCDC__Size-640x640_Epoch-101_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,101,0.10965774588582593,0.9592230805896585,2021-08-02 16:23:07.927703
OCDC__Size-640x640_Epoch-101_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,101,0.19452481868680074,0.9251389838324651,2021-08-02 16:23:07.927731
OCDC__Size-640x640_Epoch-102_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,102,0.09805957172322798,0.9637161051432296,2021-08-02 16:40:06.494348
OCDC__Size-640x640_Epoch-102_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,102,0.21602562064710784,0.9182925618489584,2021-08-02 16:40:06.494406
OCDC__Size-640x640_Epoch-103_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,103,0.1079606849651836,0.9592609252929698,2021-08-02 16:57:04.888796
OCDC__Size-640x640_Epoch-103_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,103,0.21570483201123555,0.9194298773871526,2021-08-02 16:57:04.888836
OCDC__Size-640x640_Epoch-104_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,104,0.101034576581337,0.9618961675734751,2021-08-02 17:14:03.274995
OCDC__Size-640x640_Epoch-104_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,104,0.24612192847610762,0.9098285861545141,2021-08-02 17:14:03.275050
OCDC__Size-640x640_Epoch-105_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,105,0.09936859199644806,0.9623610810779397,2021-08-02 17:31:01.770202
OCDC__Size-640x640_Epoch-105_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,105,0.24125326782646475,0.9214976264105899,2021-08-02 17:31:01.770230
OCDC__Size-640x640_Epoch-106_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,106,0.1216095002459735,0.9528489554268964,2021-08-02 17:48:01.349406
OCDC__Size-640x640_Epoch-106_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,106,0.3002730975023345,0.8926746419270833,2021-08-02 17:48:01.349461
OCDC__Size-640x640_Epoch-107_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,107,0.10775658369148004,0.9587310791015621,2021-08-02 18:05:00.783951
OCDC__Size-640x640_Epoch-107_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,107,0.17808075984341687,0.9290617404513892,2021-08-02 18:05:00.783978
OCDC__Size-640x640_Epoch-108_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,108,0.1039827004458987,0.9604290364583328,2021-08-02 18:21:59.549398
OCDC__Size-640x640_Epoch-108_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,108,0.18654431147537656,0.9297693684895836,2021-08-02 18:21:59.549424
OCDC__Size-640x640_Epoch-109_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,109,0.0937271459069182,0.964616420200892,2021-08-02 18:38:58.017172
OCDC__Size-640x640_Epoch-109_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,109,0.2286351449144503,0.9139819064670139,2021-08-02 18:38:58.017199
OCDC__Size-640x640_Epoch-110_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,110,0.09282974018270103,0.9652057931082593,2021-08-02 18:55:56.360038
OCDC__Size-640x640_Epoch-110_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,110,0.21765678806750657,0.9234047580295138,2021-08-02 18:55:56.360068
OCDC__Size-640x640_Epoch-111_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,111,0.09206524296615888,0.9649937744140621,2021-08-02 19:12:55.637646
OCDC__Size-640x640_Epoch-111_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,111,0.21637233955453766,0.9279223632812501,2021-08-02 19:12:55.637689
OCDC__Size-640x640_Epoch-112_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,112,0.09525303469334045,0.9639765973772322,2021-08-02 19:29:54.392243
OCDC__Size-640x640_Epoch-112_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,112,0.20665029082394742,0.92265631781684,2021-08-02 19:29:54.392273
OCDC__Size-640x640_Epoch-113_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,113,0.08329000389318199,0.9681286214192704,2021-08-02 19:46:56.835205
OCDC__Size-640x640_Epoch-113_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,113,0.22399080756623435,0.9220242241753472,2021-08-02 19:46:56.835248
OCDC__Size-640x640_Epoch-114_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,114,0.08176719649218502,0.9687805669875376,2021-08-02 20:03:55.342499
OCDC__Size-640x640_Epoch-114_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,114,0.2076656376418517,0.9256073947482639,2021-08-02 20:03:55.342524
OCDC__Size-640x640_Epoch-115_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,115,0.09399240312024869,0.9634992152622772,2021-08-02 20:20:54.110418
OCDC__Size-640x640_Epoch-115_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,115,0.17810405542458183,0.931967108832465,2021-08-02 20:20:54.110446
OCDC__Size-640x640_Epoch-116_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,116,0.09790039669338035,0.9621095929827012,2021-08-02 20:37:52.714346
OCDC__Size-640x640_Epoch-116_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,116,0.27966658131596583,0.9085560302734375,2021-08-02 20:37:52.714415
OCDC__Size-640x640_Epoch-117_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,117,0.08756154607743134,0.9666761503673736,2021-08-02 20:54:51.795869
OCDC__Size-640x640_Epoch-117_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,117,0.2000381113838456,0.9286111111111108,2021-08-02 20:54:51.795934
OCDC__Size-640x640_Epoch-118_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,118,0.08207543160849148,0.968702671595982,2021-08-02 21:11:50.655812
OCDC__Size-640x640_Epoch-118_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,118,0.22059314035185607,0.923498277452257,2021-08-02 21:11:50.655844
OCDC__Size-640x640_Epoch-119_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,119,0.0837902956110795,0.9679043143136152,2021-08-02 21:28:49.217056
OCDC__Size-640x640_Epoch-119_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,119,0.20609308028059686,0.930754299587674,2021-08-02 21:28:49.217112
OCDC__Size-640x640_Epoch-120_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,120,0.08102671831391522,0.9688691173735124,2021-08-02 21:45:48.216179
OCDC__Size-640x640_Epoch-120_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,120,0.22695041843291316,0.9204376220703125,2021-08-02 21:45:48.216237
OCDC__Size-640x640_Epoch-121_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,121,0.10395725399422039,0.9603844953264502,2021-08-02 22:02:47.522436
OCDC__Size-640x640_Epoch-121_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,121,0.1933780033428674,0.9312557373046878,2021-08-02 22:02:47.522463
OCDC__Size-640x640_Epoch-122_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,122,0.08268953433584253,0.9679319777715778,2021-08-02 22:19:46.161164
OCDC__Size-640x640_Epoch-122_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,122,0.19520190291957534,0.9349851752387153,2021-08-02 22:19:46.161223
OCDC__Size-640x640_Epoch-123_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,123,0.07745471411061652,0.9703541550409215,2021-08-02 22:36:46.024826
OCDC__Size-640x640_Epoch-123_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,123,0.18859848449511546,0.9366875813802087,2021-08-02 22:36:46.024880
OCDC__Size-640x640_Epoch-124_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,124,0.0864185332403113,0.9675899222237727,2021-08-02 22:53:44.534849
OCDC__Size-640x640_Epoch-124_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,124,0.23952690526056764,0.922475599500868,2021-08-02 22:53:44.534892
OCDC__Size-640x640_Epoch-125_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,125,0.08607659954310358,0.9664638235909591,2021-08-02 23:10:43.193852
OCDC__Size-640x640_Epoch-125_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,125,0.21662412447323934,0.9264675428602432,2021-08-02 23:10:43.193878
OCDC__Size-640x640_Epoch-126_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,126,0.07380100314091817,0.9718473917643229,2021-08-02 23:27:42.336573
OCDC__Size-640x640_Epoch-126_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,126,0.2504799081901663,0.9251059163411459,2021-08-02 23:27:42.336601
OCDC__Size-640x640_Epoch-127_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,127,0.07168103643675479,0.9725234578450525,2021-08-02 23:44:40.964006
OCDC__Size-640x640_Epoch-127_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,127,0.21505206026565954,0.9292258165147571,2021-08-02 23:44:40.964033
OCDC__Size-640x640_Epoch-128_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,128,0.0843280011592924,0.9673293631417414,2021-08-03 00:01:39.618864
OCDC__Size-640x640_Epoch-128_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,128,0.21755345102822807,0.9288405083550346,2021-08-03 00:01:39.618907
OCDC__Size-640x640_Epoch-129_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,129,0.0743631738867591,0.9714207066127226,2021-08-03 00:18:37.871065
OCDC__Size-640x640_Epoch-129_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,129,0.1941358669018579,0.9285090332031247,2021-08-03 00:18:37.871109
OCDC__Size-640x640_Epoch-130_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,130,0.07921166355329572,0.9693529982793899,2021-08-03 00:35:36.275119
OCDC__Size-640x640_Epoch-130_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,130,0.2513410661508816,0.9234776475694444,2021-08-03 00:35:36.275148
OCDC__Size-640x640_Epoch-131_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,131,0.07156789445166531,0.9725015084402892,2021-08-03 00:52:34.860610
OCDC__Size-640x640_Epoch-131_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,131,0.18939629673243796,0.9275001085069443,2021-08-03 00:52:34.860654
OCDC__Size-640x640_Epoch-132_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,132,0.06818293152201813,0.9741084478469111,2021-08-03 01:09:33.566115
OCDC__Size-640x640_Epoch-132_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,132,0.21111747856521548,0.9231752115885415,2021-08-03 01:09:33.566143
OCDC__Size-640x640_Epoch-133_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,133,0.07211572607275121,0.9721383783249627,2021-08-03 01:26:32.092191
OCDC__Size-640x640_Epoch-133_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,133,0.2069975137930745,0.9257116021050348,2021-08-03 01:26:32.092229
OCDC__Size-640x640_Epoch-134_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,134,0.07219760569700985,0.9727503138950897,2021-08-03 01:43:30.639043
OCDC__Size-640x640_Epoch-134_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,134,0.24618390375968854,0.9247486029730904,2021-08-03 01:43:30.639091
OCDC__Size-640x640_Epoch-135_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,135,0.06856172880597808,0.9734910627092634,2021-08-03 02:00:29.244937
OCDC__Size-640x640_Epoch-135_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,135,0.203042678852853,0.9310478379991319,2021-08-03 02:00:29.244979
OCDC__Size-640x640_Epoch-136_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,136,0.06466982792952758,0.9749677414667033,2021-08-03 02:17:27.748640
OCDC__Size-640x640_Epoch-136_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,136,0.20265089448324336,0.9321108398437498,2021-08-03 02:17:27.748666
OCDC__Size-640x640_Epoch-137_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,137,0.06299871256933681,0.9756779378255206,2021-08-03 02:34:26.131587
OCDC__Size-640x640_Epoch-137_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,137,0.1959670582784674,0.9360766194661461,2021-08-03 02:34:26.131645
OCDC__Size-640x640_Epoch-138_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,138,0.09788644684474548,0.9645486711774556,2021-08-03 02:51:26.000274
OCDC__Size-640x640_Epoch-138_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,138,0.2977643987701615,0.895586588541666,2021-08-03 02:51:26.000329
OCDC__Size-640x640_Epoch-139_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,139,0.08020365070087412,0.9696360415504102,2021-08-03 03:08:25.678202
OCDC__Size-640x640_Epoch-139_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,139,0.18827097453570837,0.9356759711371528,2021-08-03 03:08:25.678242
OCDC__Size-640x640_Epoch-140_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,140,0.06332890715550385,0.9759224068777899,2021-08-03 03:25:24.341470
OCDC__Size-640x640_Epoch-140_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,140,0.19337604067319236,0.9394659695095485,2021-08-03 03:25:24.341524
OCDC__Size-640x640_Epoch-141_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,141,0.05974139614130482,0.9773063993908101,2021-08-03 03:42:22.851058
OCDC__Size-640x640_Epoch-141_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,141,0.21316862317503366,0.9343065456814231,2021-08-03 03:42:22.851116
OCDC__Size-640x640_Epoch-142_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,142,0.06068891522037266,0.9767523949032734,2021-08-03 03:59:21.398965
OCDC__Size-640x640_Epoch-142_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,142,0.2214276404690256,0.9338391520182292,2021-08-03 03:59:21.399014
OCDC__Size-640x640_Epoch-143_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,143,0.06015568988374352,0.9768403494698663,2021-08-03 04:16:19.886872
OCDC__Size-640x640_Epoch-143_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,143,0.2693589247709528,0.9241138373480902,2021-08-03 04:16:19.886901
OCDC__Size-640x640_Epoch-144_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,144,0.06398454887224891,0.9753141799200137,2021-08-03 04:33:18.566595
OCDC__Size-640x640_Epoch-144_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,144,0.3922747548547008,0.8945753038194444,2021-08-03 04:33:18.566651
OCDC__Size-640x640_Epoch-145_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,145,0.09803294019087562,0.9620558151971728,2021-08-03 04:50:17.058301
OCDC__Size-640x640_Epoch-145_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,145,0.19159263074960664,0.9327534586588544,2021-08-03 04:50:17.058332
OCDC__Size-640x640_Epoch-146_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,146,0.05856830657319495,0.977737679617745,2021-08-03 05:07:16.635739
OCDC__Size-640x640_Epoch-146_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,146,0.19049876950212558,0.9319558241102429,2021-08-03 05:07:16.635806
OCDC__Size-640x640_Epoch-147_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,147,0.0569054596067049,0.9781625133696052,2021-08-03 05:24:16.128942
OCDC__Size-640x640_Epoch-147_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,147,0.2270890551803545,0.9342527126736115,2021-08-03 05:24:16.128971
OCDC__Size-640x640_Epoch-148_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,148,0.06648614042097503,0.9747608642578126,2021-08-03 05:41:15.684065
OCDC__Size-640x640_Epoch-148_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,148,0.22685094622514473,0.9328387451171875,2021-08-03 05:41:15.684093
OCDC__Size-640x640_Epoch-149_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,149,0.05496487659661357,0.9791146879650293,2021-08-03 05:58:14.907316
OCDC__Size-640x640_Epoch-149_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,149,0.25451156088858856,0.9269550509982639,2021-08-03 05:58:14.907373
OCDC__Size-640x640_Epoch-150_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,150,0.05166297030088093,0.9801575113932288,2021-08-03 06:15:13.396102
OCDC__Size-640x640_Epoch-150_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,150,0.2882807755895183,0.9244317762586807,2021-08-03 06:15:13.396146
OCDC__Size-640x640_Epoch-151_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,151,0.05088069131391575,0.980573201497396,2021-08-03 06:32:11.832309
OCDC__Size-640x640_Epoch-151_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,151,0.23277376497986021,0.9270981852213542,2021-08-03 06:32:11.832336
OCDC__Size-640x640_Epoch-152_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,152,0.05287263320054079,0.979636683872768,2021-08-03 06:49:10.922677
OCDC__Size-640x640_Epoch-152_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,152,0.2019385627003304,0.9309975314670139,2021-08-03 06:49:10.922738
OCDC__Size-640x640_Epoch-153_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,153,0.06524639763941589,0.9752530401320691,2021-08-03 07:06:09.965125
OCDC__Size-640x640_Epoch-153_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,153,0.2657208492289208,0.918759372287327,2021-08-03 07:06:09.965179
OCDC__Size-640x640_Epoch-154_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,154,0.06814550766575632,0.9737879464285711,2021-08-03 07:23:06.859895
OCDC__Size-640x640_Epoch-154_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,154,0.19444523119994478,0.9354359537760418,2021-08-03 07:23:06.859923
OCDC__Size-640x640_Epoch-155_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,155,0.055901067475182184,0.9786352800641749,2021-08-03 07:40:03.814240
OCDC__Size-640x640_Epoch-155_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,155,0.2088532401858035,0.9289857313368062,2021-08-03 07:40:03.814285
OCDC__Size-640x640_Epoch-156_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,156,0.04975851181576648,0.980984720865886,2021-08-03 07:57:01.009527
OCDC__Size-640x640_Epoch-156_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,156,0.2915001760575142,0.9283619927300347,2021-08-03 07:57:01.009555
OCDC__Size-640x640_Epoch-157_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,157,0.04722554182736582,0.982021557035901,2021-08-03 08:13:58.214401
OCDC__Size-640x640_Epoch-157_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,157,0.25981354784917826,0.9248981391059027,2021-08-03 08:13:58.214443
OCDC__Size-640x640_Epoch-158_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,158,0.04510630099629861,0.9827408912295396,2021-08-03 08:30:55.296410
OCDC__Size-640x640_Epoch-158_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,158,0.22404786258291962,0.9351823187934026,2021-08-03 08:30:55.296436
OCDC__Size-640x640_Epoch-159_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,159,0.050447983832533384,0.9805196358816968,2021-08-03 08:47:52.426123
OCDC__Size-640x640_Epoch-159_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,159,0.21080559384222777,0.9323274739583338,2021-08-03 08:47:52.426192
OCDC__Size-640x640_Epoch-160_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,160,0.057942288828588824,0.9781680007207955,2021-08-03 09:04:49.416903
OCDC__Size-640x640_Epoch-160_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,160,0.6872066675719155,0.8694801161024306,2021-08-03 09:04:49.416959
OCDC__Size-640x640_Epoch-161_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,161,0.10940373341475029,0.9581667742047985,2021-08-03 09:21:46.599410
OCDC__Size-640x640_Epoch-161_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,161,0.25798749056997267,0.9266262071397571,2021-08-03 09:21:46.599437
OCDC__Size-640x640_Epoch-162_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,162,0.05559184809560466,0.9789413684663315,2021-08-03 09:38:43.400928
OCDC__Size-640x640_Epoch-162_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,162,0.193464110392139,0.9335047471788195,2021-08-03 09:38:43.400990
OCDC__Size-640x640_Epoch-163_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,163,0.04458350476893253,0.9830522693452378,2021-08-03 09:55:40.415594
OCDC__Size-640x640_Epoch-163_Images-840_Batch-1__no_augmentation.pth,no_augmentation,test,163,0.20042242604893026,0.9357140028211803,2021-08-03 09:55:40.415636
OCDC__Size-640x640_Epoch-164_Images-840_Batch-1__no_augmentation.pth,no_augmentation,train,164,0.04161882581538642,0.9840550856817336,2021-08-03 10:12:37.836644
