model,augmentation,phase,epoch,loss,accuracy,date,transformations
ORCA__Size-640x640_Epoch-16_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,16,0.33197528070618065,0.8564473918704022,2022-01-02 22:50:58.835819,[None]
ORCA__Size-640x640_Epoch-16_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,16,0.44142834831605304,0.8071075241950385,2022-01-02 22:50:58.835871,[None]
ORCA__Size-640x640_Epoch-17_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,17,0.3273154216834327,0.8597504796391078,2022-01-03 01:55:04.287560,[None]
ORCA__Size-640x640_Epoch-17_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,17,0.4287427066563662,0.8138973996980339,2022-01-03 01:55:04.287612,[None]
ORCA__Size-640x640_Epoch-18_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,18,0.3235146033917762,0.8616772799616215,2022-01-03 04:58:54.472102,[None]
ORCA__Size-640x640_Epoch-18_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,18,0.44288369038850367,0.8075008303287516,2022-01-03 04:58:54.472155,[None]
ORCA__Size-640x640_Epoch-19_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,19,0.31932550831948475,0.8625533535730849,2022-01-03 08:02:50.590440,[None]
ORCA__Size-640x640_Epoch-19_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,19,0.43330329058858547,0.8072412937524412,2022-01-03 08:02:50.590492,[None]
ORCA__Size-640x640_Epoch-20_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,20,0.31684172043411557,0.8648680186642344,2022-01-03 11:07:17.861182,[None]
ORCA__Size-640x640_Epoch-20_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,20,0.42876720329535856,0.8156225210001264,2022-01-03 11:07:17.861237,[None]
ORCA__Size-640x640_Epoch-21_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,21,0.3098756225122091,0.8686278917321295,2022-01-03 14:11:52.854446,[None]
ORCA__Size-640x640_Epoch-21_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,21,0.4394673506324644,0.8112233172439893,2022-01-03 14:11:52.854500,[None]
ORCA__Size-640x640_Epoch-22_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,22,0.30271853030545876,0.872026266167822,2022-01-03 17:15:59.162322,[None]
ORCA__Size-640x640_Epoch-22_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,22,0.471413608811691,0.7984519081652045,2022-01-03 17:15:59.162374,[None]
ORCA__Size-640x640_Epoch-23_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,23,0.30196963483879785,0.8725496526324446,2022-01-03 20:20:05.919312,[None]
ORCA__Size-640x640_Epoch-23_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,23,0.4523995541303409,0.8072969279579746,2022-01-03 20:20:05.919364,[None]
ORCA__Size-640x640_Epoch-24_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,24,0.29629572633234214,0.8749479666898978,2022-01-03 23:24:17.546976,[None]
ORCA__Size-640x640_Epoch-24_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,24,0.4648848938666528,0.8044308112769508,2022-01-03 23:24:17.547025,[None]
ORCA__Size-640x640_Epoch-25_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,25,0.29446554578229506,0.875009692049974,2022-01-04 02:28:06.375274,[None]
ORCA__Size-640x640_Epoch-25_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,25,0.4513833299923511,0.8113153954718536,2022-01-04 02:28:06.375325,[None]
ORCA__Size-640x640_Epoch-26_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,26,0.28665639117361896,0.8794482240857108,2022-01-04 05:31:45.104502,[None]
ORCA__Size-640x640_Epoch-26_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,26,0.46460386952732396,0.8076809315765529,2022-01-04 05:31:45.104555,[None]
ORCA__Size-640x640_Epoch-27_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,27,0.28522513097758445,0.8801952418446188,2022-01-04 12:12:53.700319,[None]
ORCA__Size-640x640_Epoch-27_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,27,0.4570688426719479,0.8117728074526485,2022-01-04 12:12:53.700371,[None]
ORCA__Size-640x640_Epoch-28_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,28,0.28392729826767826,0.880758856915027,2022-01-04 15:16:30.381375,[None]
ORCA__Size-640x640_Epoch-28_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,test,28,0.45836088451943646,0.8105291449749649,2022-01-04 15:16:30.381425,[None]
ORCA__Size-640x640_Epoch-29_Images-4181_Batch-1__no_augmentation.pth,no_augmentation,train,29,0.2903446069486658,0.8771440586180421,2022-01-04 18:19:57.460049,[None]
